,stroma_ad_dysplasia_FA_HN11A_3_t.csv,dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN14_3_t.csv,stroma_ad_carcinoma_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN14_1_t.csv,stroma_ad_dysplasia_FA_HN15_2_t.csv,dysplasia_FA_HN15_2_t.csv,stroma_ad_dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN11A_5_t.csv,stroma_ad_dysplasia_FA_HN15_3_t.csv,stroma_ad_dysplasia_FA_HN11A_5_t.csv,dysplasia_FA_HN15_5_t.csv,dysplasia_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN15_5_t.csv,carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN11A_1_t.csv,stroma_ad_carcinoma_FA_HN14_5_t.csv,dysplasia_FA_HN11A_4_t.csv,carcinoma_FA_HN11A_1_t.csv,dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN15_2_t.csv,carcinoma_FA_HN14_2_t.csv,dysplasia_FA_HN15_1_t.csv,carcinoma_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN14_2_t.csv,carcinoma_FA_HN11A_4_t.csv,stroma_ad_dysplasia_FA_HN11A_4_t.csv,dysplasia_FA_HN15_3_t.csv,carcinoma_FA_HN14_4_t.csv,stroma_ad_carcinoma_FA_HN14_3_t.csv,carcinoma_FA_HN11A_3_t.csv,stroma_ad_dysplasia_FA_HN11A_2_t.csv,carcinoma_FA_HN15_1_t.csv,dysplasia_FA_HN11A_5_t.csv,stroma_ad_carcinoma_FA_HN15_4_t.csv,carcinoma_FA_HN14_3_t.csv,dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN15_3_t.csv,stroma_ad_carcinoma_FA_HN15_2_t.csv,stroma_ad_carcinoma_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN15_4_t.csv,dysplasia_FA_HN11A_3_t.csv
carcinoma_FA_HN11A_1_t.csv,inf,inf,inf,inf,inf,inf,362.37378695038115,inf,inf,inf,inf,554.2814635231163,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,724.4409764138104,inf,824.8997811348388,inf,199.30685828149535,inf,inf,217.1271455328361,inf,172.59428497533983,inf,454.02439985162687,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_1_t.csv,2152.958574107686,7328.51056052352,8328.537313268647,8121.470226908719,7171.087322548488,8062.619586862552,inf,5481.052238806637,4225.108741467496,8200.544014390305,5862.819732239705,inf,7625.288804941699,7685.062841423708,7814.031611257816,6940.404364996906,6826.5265112558145,7202.338837317414,6878.726234873182,8144.205218292105,inf,0.0,inf,inf,7161.126671610369,inf,6056.449204174294,inf,1095.086433718368,inf,inf,6944.550282663371,inf,3987.9263896612692,inf,7988.554230093327,7445.630229148143,7662.416193113752,7417.767291318258,8167.708584831887,8437.662305341632,7337.4329565645385,6630.235200249106,7504.133843955832,7573.260559447853,7561.116752791808,7990.557329016505
carcinoma_FA_HN15_2_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,533.9860488321834,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_2_t.csv,inf,inf,inf,inf,inf,inf,447.9610794564295,inf,inf,inf,inf,279.96140386147067,inf,inf,inf,inf,inf,inf,inf,inf,724.4409764138104,inf,inf,0.0,inf,268.54038010712554,inf,622.3869334574061,inf,inf,556.8681093521996,inf,673.3309663288978,inf,364.6261236927844,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN15_1_t.csv,5504.046819164283,725.2442722975787,2012.4272537167717,2705.247673630828,2593.316051703206,2497.1678692033433,inf,3968.3102730242695,4329.496742958039,2843.5779674266687,2919.155360091684,inf,2413.300565017623,1261.5535775272979,893.7613883914706,1754.9476986830564,2677.3314523708887,1939.8044672130982,2490.3160670868588,1600.6803985468541,inf,7161.126671610369,inf,inf,0.0,inf,3115.1386197433717,inf,6459.557773926137,inf,inf,2641.1707911651515,inf,4637.637036678119,inf,2006.5746377172334,2492.32460210192,652.6796141974214,1014.4528544237934,1716.4659665611687,1962.5681686379965,2211.9825350319425,3454.2288164273837,1974.4152954300394,1953.5995545870237,965.7649490919238,2471.182256528249
carcinoma_FA_HN14_1_t.csv,inf,inf,inf,inf,inf,inf,522.4045107464513,inf,inf,inf,inf,412.7040534616854,inf,inf,inf,inf,inf,inf,inf,inf,824.8997811348388,inf,inf,268.54038010712554,inf,0.0,inf,727.6418966483943,inf,inf,644.8004512656285,inf,772.7824137347039,inf,439.16223600723254,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_2_t.csv,3999.9568714517227,3099.79055451455,3502.942460688782,2666.3136205878936,1351.893217939475,2534.1019739676935,inf,974.6863646517502,2316.480558066723,2766.0828385933246,790.444104419967,inf,1999.5673537825387,2957.2009517575584,3859.012164170069,1751.275825463323,998.6745773265907,2070.146752061836,1166.6546482210026,3812.8866239999875,inf,6056.449204174294,inf,inf,3115.1386197433717,inf,0.0,inf,5691.3410008329165,inf,inf,1265.9330415410127,inf,2142.7760248739373,inf,3324.2149522237128,1898.6556092247433,3710.1041458424943,3053.0066998383386,3647.2567080721456,3656.7258518517124,1952.4178350243515,714.5745767202116,2726.512219856911,2538.051242239392,3217.157544611306,2921.118917629483
carcinoma_FA_HN11A_4_t.csv,inf,inf,inf,inf,inf,inf,312.28376451901363,inf,inf,inf,inf,507.3703922524083,inf,inf,inf,inf,inf,inf,inf,inf,199.30685828149535,inf,inf,622.3869334574061,inf,727.6418966483943,inf,0.0,inf,inf,135.8844348336956,inf,53.93439178697046,inf,333.37731515675256,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_4_t.csv,1737.9797930753923,6917.642116886159,7945.681930058475,7772.558499384756,6794.228008740633,7724.031584909637,inf,5191.807241798617,4170.977350003654,7845.107481424132,5538.8848610861605,inf,7280.917309193705,7281.316895314421,7241.221131702971,6572.171097074508,6472.813245217062,6846.348830557509,6536.188565783762,7746.069235376597,inf,1095.086433718368,inf,inf,6459.557773926137,inf,5691.3410008329165,inf,0.0,inf,inf,6604.991735836308,inf,3730.705997699492,inf,7611.929915750142,7111.5098105195875,7054.822112123958,7006.019959664647,7778.356614703181,8047.607140939528,6941.794983781224,6319.792973844307,7120.030852815396,7207.902781502716,7162.933690154748,7623.468284075201
dysplasia_FA_HN15_3_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,533.9860488321834,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_4_t.csv,inf,inf,inf,inf,inf,inf,266.933762873947,inf,inf,inf,inf,433.5809477846334,inf,inf,inf,inf,inf,inf,inf,inf,217.1271455328361,inf,inf,556.8681093521996,inf,644.8004512656285,inf,135.8844348336956,inf,inf,0.0,inf,181.02495192000526,inf,261.1508414738472,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_3_t.csv,4954.198128224,2264.0298467078205,2396.3642134837683,1453.8645643319185,482.01069108454647,1317.0327251423255,inf,2007.2871118477833,3021.0583875903603,1552.7630813539715,1171.4190035448491,inf,787.1852817566262,1920.9448818816347,3070.0635477281066,1006.3231176103914,446.5621343028308,1024.7621821729515,312.16274406844826,2876.447913487428,inf,6944.550282663371,inf,inf,2641.1707911651515,inf,1265.9330415410127,inf,6604.991735836308,inf,inf,0.0,inf,3222.9927458271536,inf,2295.8306294644044,735.7327280291092,3015.3046491227933,2184.623695487666,2601.9127934383114,2526.124142997512,938.1021740620707,1226.529511179804,1753.3255515031256,1518.5210687832714,2289.6102998226243,1792.7501697550472
carcinoma_FA_HN11A_3_t.csv,inf,inf,inf,inf,inf,inf,304.78728233093193,inf,inf,inf,inf,522.3234576591818,inf,inf,inf,inf,inf,inf,inf,inf,172.59428497533983,inf,inf,673.3309663288978,inf,772.7824137347039,inf,53.93439178697046,inf,inf,181.02495192000526,inf,0.0,inf,381.78719815325314,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_2_t.csv,2018.1379324171282,4673.2540070031155,5234.406804369929,4553.513564208728,3376.345969908969,4450.41053673508,inf,1523.4644773093482,1417.4858743373675,4662.3450303965,2169.184920541945,inf,3955.3496395661296,4629.199199864672,5365.834777151648,3424.732178037571,3007.108974891956,3807.7843971537786,3135.9750071270028,5451.10776439288,inf,3987.9263896612692,inf,inf,4637.637036678119,inf,2142.7760248739373,inf,3730.705997699492,inf,inf,3222.9927458271536,inf,0.0,inf,4993.135078894055,3786.1080803954765,5203.725469398555,4615.258642928918,5315.831814347192,5406.7313358420815,3807.201353465255,2682.4316577767977,4403.176731408287,4256.858805896249,4854.618578676357,4674.9669641175
carcinoma_FA_HN15_1_t.csv,inf,inf,inf,inf,inf,inf,126.79231514236953,inf,inf,inf,inf,248.48954407349794,inf,inf,inf,inf,inf,inf,inf,inf,454.02439985162687,inf,inf,364.6261236927844,inf,439.16223600723254,inf,333.37731515675256,inf,inf,261.1508414738472,inf,381.78719815325314,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_5_t.csv,6235.9519452864115,1367.4534939429645,688.7842707122554,1245.5914902739914,2453.232340924119,1651.123626567894,inf,4162.384090760746,4262.880448400664,1627.1848245396932,2889.58075430142,inf,1698.0527104182497,897.3605754544151,1415.0257012771292,1598.8761177775903,2589.5747825340122,1302.6172524094873,2415.5362862525703,817.4470829181794,inf,7988.554230093327,inf,inf,2006.5746377172334,inf,3324.2149522237128,inf,7611.929915750142,inf,inf,2295.8306294644044,inf,4993.135078894055,inf,0.0,1804.0307120938462,1584.7756612829558,1101.857033727154,581.25397782296,1151.8589907512694,1816.3149552274251,3472.6258953674146,699.3710456153729,944.1934739545668,1127.5339061396298,1078.6205756852232
stroma_ad_carcinoma_FA_HN15_4_t.csv,5481.9693321257955,2047.0395794983174,1815.3419496376976,844.1758424111019,757.3985387387745,695.5775669648077,inf,2643.174710569886,3507.0297311440213,939.762532763458,1711.219957799211,inf,395.4367656043207,1529.810270639843,2757.346646331524,884.8226962262763,1021.9780237253268,742.668370075064,822.3313630187372,2401.3504090811484,inf,7445.630229148143,inf,inf,2492.32460210192,inf,1898.6556092247433,inf,7111.5098105195875,inf,inf,735.7327280291092,inf,3786.1080803954765,inf,1804.0307120938462,0.0,2776.483214183278,1923.991957491416,2076.042663663668,1883.1226496472252,608.4865390658297,1866.4983677038367,1348.4037977832957,1039.1709594668282,1892.767095796882,1150.7566689693383
carcinoma_FA_HN14_3_t.csv,6080.46406204554,856.626523978071,1770.3198898875125,2538.27124589322,3119.5056676069075,2761.220394139447,inf,4556.953238986003,4562.95889070949,2892.947192878064,3346.895099964346,inf,2632.008364802971,1360.3982370289789,320.5153824951048,2121.523763910932,3192.3984975074773,2142.26782225021,2977.9763797809824,1143.4837870862304,inf,7662.416193113752,inf,inf,652.6796141974214,inf,3710.1041458424943,inf,7054.822112123958,inf,inf,3015.3046491227933,inf,5203.725469398555,inf,1584.7756612829558,2776.483214183278,0.0,906.2334484324992,1474.144583461019,2005.0828019663486,2695.158171882842,4008.807880103007,1631.2877302471018,1955.1926293717897,956.0187734374816,2500.251026889468
dysplasia_FA_HN14_1_t.csv,5705.426230055059,540.4875946209859,1110.893689964186,1768.0941445902629,2384.29357346469,1900.1274589445286,inf,3913.4274497421316,3883.985629952955,2067.4165698707225,2624.96092135224,inf,1755.247676822186,532.0658131018497,926.8134049751587,1394.9641221058682,2426.607397806065,1285.868985647644,2260.0310601175806,896.0506424630255,inf,7417.767291318258,inf,inf,1014.4528544237934,inf,3053.0066998383386,inf,7006.019959664647,inf,inf,2184.623695487666,inf,4615.258642928918,inf,1101.857033727154,1923.991957491416,906.2334484324992,0.0,863.5244356592189,1283.0188555622276,1883.103539010574,3273.528955735241,1087.5290810466822,1111.4268030742235,406.36726897329385,1686.613113874776
stroma_ad_carcinoma_FA_HN15_3_t.csv,6492.185687397011,1112.790079294563,439.9771753620402,1439.4283742991743,2741.4987856688426,1866.7738964316143,inf,4484.571158256009,4547.313444867345,1801.7973386272204,3212.8578216667715,inf,1978.1929081320593,746.0844423397556,1284.3895753120044,1917.9949946562488,2909.630287539204,1614.6675884800982,2725.12006577551,593.058514431566,inf,8167.708584831887,inf,inf,1716.4659665611687,inf,3647.2567080721456,inf,7778.356614703181,inf,inf,2601.9127934383114,inf,5315.831814347192,inf,581.25397782296,2076.042663663668,1474.144583461019,863.5244356592189,0.0,764.7066818222444,2088.875191240554,3794.382867290794,1091.7605231775672,1157.5248367103466,818.2624252400008,1137.7657823317631
stroma_ad_carcinoma_FA_HN15_2_t.csv,6728.194808110027,1453.2664543407013,573.6999818092032,1432.4308638371424,2596.677420149946,1511.4712249597542,inf,4435.164427571227,4752.346627466452,1438.7069224048946,3299.6026937579486,inf,1829.203818790204,868.1303977753823,1930.5669319305248,2000.8999291578998,2843.461816684784,1613.7534145172513,2629.7718837797565,1272.9290266987866,inf,8437.662305341632,inf,inf,1962.5681686379965,inf,3656.7258518517124,inf,8047.607140939528,inf,inf,2526.124142997512,inf,5406.7313358420815,inf,1151.8589907512694,1883.1226496472252,2005.0828019663486,1283.0188555622276,764.7066818222444,0.0,1826.3981547639917,3714.227109282091,1439.4228770542395,1235.023512638328,1134.6017967101448,931.9002565987483
stroma_ad_carcinoma_FA_HN14_4_t.csv,5409.036884076027,1948.3009531362572,1801.2866196677926,1116.9698941402326,799.5073210641069,990.3439487420285,inf,2691.823773058088,3620.318685543889,1011.0669899510725,1768.0844526330065,inf,858.7257972765974,1458.149119719557,2788.4696725295853,874.6579659780925,1094.0574711812455,754.7755604658109,864.7106462380689,2421.3767915270955,inf,7337.4329565645385,inf,inf,2211.9825350319425,inf,1952.4178350243515,inf,6941.794983781224,inf,inf,938.1021740620707,inf,3807.201353465255,inf,1816.3149552274251,608.4865390658297,2695.158171882842,1883.103539010574,2088.875191240554,1826.3981547639917,0.0,1921.4562983572832,1353.9671525297586,1080.507617948379,1908.6904266482347,1125.3557767957088
stroma_ad_dysplasia_FA_HN14_1_t.csv,4597.401598156248,3317.422220350276,3592.4450425013197,2607.1565137860307,1206.7586671629765,2421.7183901385147,inf,1249.3390354703688,2737.509614716731,2686.2895403108464,1199.0415652346194,inf,1919.927329035487,3104.2487757041536,4117.161765764206,1970.3461072707946,950.4711358628747,2204.6280045196168,1132.904374981134,4014.203253517234,inf,6630.235200249106,inf,inf,3454.2288164273837,inf,714.5745767202116,inf,6319.792973844307,inf,inf,1226.529511179804,inf,2682.4316577767977,inf,3472.6258953674146,1866.4983677038367,4008.807880103007,3273.528955735241,3794.382867290794,3714.227109282091,1921.4562983572832,0.0,2881.8892662373705,2691.8206333383982,3418.8014516582734,2975.490947672809
stroma_ad_carcinoma_FA_HN11A_2_t.csv,5724.944565942079,1336.1800689149482,1055.4097344072811,1095.5153863502994,1934.949808278206,1513.3867277890906,inf,3561.574098707463,3752.0553636127634,1400.5693771851097,2294.9007594211316,inf,1316.3623714638834,904.4927916218621,1569.0715419221256,1064.0341308609932,2010.8684761240868,809.7484016468643,1858.0790261729385,1268.8924508945302,inf,7504.133843955832,inf,inf,1974.4152954300394,inf,2726.512219856911,inf,7120.030852815396,inf,inf,1753.3255515031256,inf,4403.176731408287,inf,699.3710456153729,1348.4037977832957,1631.2877302471018,1087.5290810466822,1091.7605231775672,1439.4228770542395,1353.9671525297586,2881.8892662373705,0.0,644.0279934016353,1124.1000726293355,1024.9251613038414
stroma_ad_dysplasia_FA_HN14_4_t.csv,5741.692714186144,1401.3280452694162,1034.3944157847009,906.8470573211489,1675.506877502682,970.5767337136508,inf,3376.925157480133,3752.028011600343,1111.2890640128617,2161.4138825541613,inf,943.691105195086,787.9041220424946,1949.9190743854178,858.6474943308592,1807.059679031201,547.9865277933404,1646.5379400896832,1434.0824377872555,inf,7573.260559447853,inf,inf,1953.5995545870237,inf,2538.051242239392,inf,7207.902781502716,inf,inf,1518.5210687832714,inf,4256.858805896249,inf,944.1934739545668,1039.1709594668282,1955.1926293717897,1111.4268030742235,1157.5248367103466,1235.023512638328,1080.507617948379,2691.8206333383982,644.0279934016353,0.0,1085.7714693447565,748.1216083603379
stroma_ad_dysplasia_FA_HN15_4_t.csv,5896.201930637423,449.5259517924061,1113.5052599970197,1800.690341095892,2477.123636169962,1834.5974682359304,inf,4102.985109291881,4034.0166896833152,1971.8205987104993,2791.998652637944,inf,1739.8445707165192,483.60837227084113,970.0015472441961,1524.2836128075753,2551.644374078178,1313.8540779766172,2393.0320663230395,758.6142809923924,inf,7561.116752791808,inf,inf,965.7649490919238,inf,3217.157544611306,inf,7162.933690154748,inf,inf,2289.6102998226243,inf,4854.618578676357,inf,1127.5339061396298,1892.767095796882,956.0187734374816,406.36726897329385,818.2624252400008,1134.6017967101448,1908.6904266482347,3418.8014516582734,1124.1000726293355,1085.7714693447565,0.0,1608.3619452941596
dysplasia_FA_HN11A_3_t.csv,6142.705843034252,1934.7005237495075,829.561846200005,742.3521634812531,1861.3129240794885,1062.4118572760467,inf,3701.0682749980256,4117.536442567939,850.0957171323722,2563.513400363276,inf,1140.5058277825142,1293.8293473463955,2375.0059032254535,1308.621515875526,2119.963408822461,934.1412897501837,1896.1723702720674,1646.4754767280497,inf,7990.557329016505,inf,inf,2471.182256528249,inf,2921.118917629483,inf,7623.468284075201,inf,inf,1792.7501697550472,inf,4674.9669641175,inf,1078.6205756852232,1150.7566689693383,2500.251026889468,1686.613113874776,1137.7657823317631,931.9002565987483,1125.3557767957088,2975.490947672809,1024.9251613038414,748.1216083603379,1608.3619452941596,0.0
